name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude,provinsi
Garasi Mace Polwan,Psychologist,"Garasi Mace Polwan, jln. aspol base'G bengkel polda, 99117, Tj. Ria, Kec. Jayapura Utara, Kota Jayapura, Papua, Indonesia",tidak diketahui,+62 811-4899-099,5.0,4.0,140.7341286,-2.5167206,Papua Pegunungan
Lembaga Layanan Psikologi Perspektive,Psychologist,"FP33+QCC Lembaga Layanan Psikologi Perspektive, Jl. Ardipura Raya, Numbai, Distrik Jayapura Selatan, Kota Jayapura, Papua 99222, Indonesia",tidak diketahui,+62 852-5557-7392,5.0,2.0,140.7035194,-2.5455648,Papua Pegunungan
Lembaga Layanan Psikologi - Cahaya Prima Optima,Psychologist,"Lembaga Layanan Psikologi - Cahaya Prima Optima, Jl. Hanurata Perum. Hamadi Residence No.B/16, Hamadi, Distrik Jayapura Selatan, Kota Jayapura, Papua, Indonesia",tidak diketahui,+62 812-3273-3389,5.0,6.0,140.7117332,-2.5671983,Papua Pegunungan
al.yhani__,Psychologist,"F9PQ+FWP al.yhani__, Jl. Ndorem Kai, Samkai, Kec. Merauke, Kabupaten Merauke, Papua 99615, Indonesia",tidak diketahui,tidak diketahui,5.0,1.0,140.3899791,-8.5138653,Papua Selatan
Lembaga Layanan Psikologi Perspektive,Psychologist,"FP33+QCC Lembaga Layanan Psikologi Perspektive, Jl. Ardipura Raya, Numbai, Distrik Jayapura Selatan, Kota Jayapura, Papua 99222, Indonesia",tidak diketahui,+62 852-5557-7392,5.0,2.0,140.7035194,-2.5455648,Papua Selatan
Lembaga Layanan Psikologi - Cahaya Prima Optima,Psychologist,"Lembaga Layanan Psikologi - Cahaya Prima Optima, Jl. Hanurata Perum. Hamadi Residence No.B/16, Hamadi, Distrik Jayapura Selatan, Kota Jayapura, Papua, Indonesia",tidak diketahui,+62 812-3273-3389,5.0,6.0,140.7117332,-2.5671983,Papua Selatan
Garasi Mace Polwan,Psychologist,"Garasi Mace Polwan, jln. aspol base'G bengkel polda, 99117, Tj. Ria, Kec. Jayapura Utara, Kota Jayapura, Papua, Indonesia",tidak diketahui,+62 811-4899-099,5.0,4.0,140.7341286,-2.5167206,Papua Selatan
Yayasan Kharisma,Psychologist,"FCW3+4GW Yayasan Kharisma, Jl. Pendidikan, Mandala, Merauke, Merauke Regency, Papua 99615, Indonesia",tidak diketahui,tidak diketahui,1.0,1.0,140.4038399,-8.5046271,Papua Selatan
"Ruang Asa Psikocenter (Praktik Psikologi Syafira Putri Ekayani, M.Psi., Psikolog)",Psychologist,"Ruang Asa Psikocenter (Praktik Psikologi Syafira Putri Ekayani, M.Psi., Psikolog), Jl. Flamboyan No.318, RT.002/RW.001, Klasuluk, Mariat, Sorong Regency, West Papua 98457, Indonesia",https://campsite.bio/ruangasa.psikocenter,+62 822-2398-3998,5.0,5.0,131.3195135,-1.0034977,Papua Tengah
Lembaga Layanan Psikologi - Cahaya Prima Optima,Psychologist,"Lembaga Layanan Psikologi - Cahaya Prima Optima, Jl. Hanurata Perum. Hamadi Residence No.B/16, Hamadi, Distrik Jayapura Selatan, Kota Jayapura, Papua, Indonesia",tidak diketahui,+62 812-3273-3389,5.0,6.0,140.7117332,-2.5671983,Papua
Lembaga Layanan Psikologi Perspektive,Psychologist,"FP33+QCC Lembaga Layanan Psikologi Perspektive, Jl. Ardipura Raya, Numbai, Distrik Jayapura Selatan, Kota Jayapura, Papua 99222, Indonesia",tidak diketahui,+62 852-5557-7392,5.0,2.0,140.7035194,-2.5455648,Papua
Yayasan Praktek Psikolog Indonesia Cabang Riau,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Riau, Meetup Office Pekanbaru, Jl. Todak No.18, Tengkerang Bar., Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28124, Indonesia",/url?q=http://praktekpsikolog.com/&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gIGCgR&usg=AOvVaw2_51F7NF83HUyCiOSh-8BQ,+62 878-8718-4585,5,20.0,"101,427638","0,4986973",Riau
Biro Psikologi Mind And Personality Riau,Psychologist,"Biro Psikologi Mind And Personality Riau, Jl. Srikandi No.90 A, Delima, Kec. Tampan, Kota Pekanbaru, Riau 28292, Indonesia",tidak diketahui,+62 823-8598-2399,5,96.0,"101,4069648","0,4840376",Riau
"PRAKTEK PSIKOLOG AFIFAH HANA WAHYUNI, M.PSI. PSIKOLOG",Psychologist,"PRAKTEK PSIKOLOG AFIFAH HANA WAHYUNI, M.PSI. PSIKOLOG, Jl. Srikandi A No.90, Delima, Kec. Tampan, Kota Pekanbaru, Riau 28291, Indonesia",tidak diketahui,+62 823-8598-2399,5,76.0,"101,4070027","0,4840714",Riau
HUMANIKA Psychology Center,Psychologist,"HUMANIKA Psychology Center, Jl. Arifin Ahmad No.4, Sidomulyo Timur, Marpoyan Damai, Pekanbaru City, Riau 28125, Indonesia",tidak diketahui,+62 822-5777-2221,"4,8",54.0,"101,434369","0,4805178",Riau
Praktik Psikolog Rani Azmarina,Psychologist,"Praktik Psikolog Rani Azmarina, Jl. Letnan Boyak, Langgini, Kec. Bangkinang, Kabupaten Kampar, Riau 28463, Indonesia",/url?q=https://data.ipkindonesia.or.id/psikolog-klinis/Rani-Azmarina--Njcx&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gIuQEoEQ&usg=AOvVaw2tRQ6roJQQINssNNRHRnpw,+62 822-8775-0339,5,10.0,"101,0178494","0,331173",Riau
PSIKOLOG PEKANBARU,Psychologist,"PSIKOLOG PEKANBARU, Jl. Kereta Api Ujung No.7D, Tengkerang Tengah, Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28282, Indonesia",tidak diketahui,+62 822-1845-5888,5,1.0,"101,4528435","0,4932207",Riau
"Praktik Psikolog Pekanbaru - Nafkhatul Wahidah, M.Psi., Psikolog",Psychologist,"Praktik Psikolog Pekanbaru - Nafkhatul Wahidah, M.Psi., Psikolog, Belakang SMP Negeri 40, Jl. Ketitiran Jl. Garuda Sakti No.KM 3, Simpang Baru, Kec. Tampan, Kota Pekanbaru, Riau 28291, Indonesia",tidak diketahui,+62 813-6436-2967,5,3.0,"101,3618131","0,4918462",Riau
"Praktik Psikolog Klinis Eviani Zuhrida, S.Psi.,M.Psi.,Psikolog",Psychologist,"Praktik Psikolog Klinis Eviani Zuhrida, S.Psi.,M.Psi.,Psikolog, Jl. Dr. A Rahman Saleh, RT.3/RW.8, Bangkinang, Kec. Bangkinang, Kabupaten Kampar, Riau 28463, Indonesia",/url?q=https://linktr.ee/evianizuhrida&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gIswIoEQ&usg=AOvVaw2bw_XVKlFOqrdNyV_ZYJZA,+62 813-6208-5619,5,5.0,"101,0359088","0,3254756",Riau
Psikologi Pekanbaru,Psychologist,"Psikologi Pekanbaru, Jl. Lumba - Lumba No.45, Tengkerang Sel., Kec. Bukit Raya, Kota Pekanbaru, Riau 28288, Indonesia",tidak diketahui,+62 813-7853-7379,5,6.0,"101,4634927","0,4929034",Riau
Kinnera Development Center,Psychologist,"Kinnera Development Center, Jl. Teuku Cik Ditiro No.62, Tanah Datar, Kec. Pekanbaru Kota, Kota Pekanbaru, Riau 28156, Indonesia",/url?q=http://instagram.com/kinneracdc&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gIsAMoEQ&usg=AOvVaw2P91KgLEPRgAhGpND9TWBo,+62 811-1112-9382,5,11.0,"101,4441572","0,5220924",Riau
Biro Psikologi Persona Quality,Psychologist,"Biro Psikologi Persona Quality, Jalan Parit Indah, komplek Perkantoran Grand Sudirman, Gg. Damai Blk. B No.7, Tengkerang Labuai, Bukit Raya, Pekanbaru City, Riau 28289, Indonesia",tidak diketahui,+62 761 848844,"4,8",13.0,"101,4563675","0,4817039",Riau
Rumah Bambini (Rumah Psikologi dan Edukasi bagi Keluarga Pekanbaru),Psychologist,"Rumah Bambini (Rumah Psikologi dan Edukasi bagi Keluarga Pekanbaru), Jl. Nangka No.27, Wonorejo, Marpoyan Damai, Pekanbaru City, Riau 28128, Indonesia",tidak diketahui,+62 821-7205-7992,5,23.0,"101,4499557","0,5043184",Riau
Biro Psikologi Behaviour Intervention Centre (BIC),Psychologist,"Biro Psikologi Behaviour Intervention Centre (BIC), Jl. Rajawali Sakti No.118C, Delima, Tampan, Pekanbaru City, Riau 28292, Indonesia",tidak diketahui,+62 812-7645-2600,5,1.0,"101,396763","0,482956",Riau
"KLINIK HIPNOTERAPI PEKANBARU, Minda Brilian Sukses",Psychologist,"KLINIK HIPNOTERAPI PEKANBARU, Minda Brilian Sukses, Jl. Lumba - Lumba No.45, Tengkerang Sel., Kec. Bukit Raya, Kota Pekanbaru, Riau 28125, Indonesia",/url?q=https://hipnoterapipekanbaru.com/&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gI0wQoEQ&usg=AOvVaw0CyuOcj5-lkCypVl8jgORL,+62 813-7853-7379,"4,8",36.0,"101,4634762","0,4928472",Riau
Biro Psikologi Behaviour Intervention Centre 2 (BIC 2),Psychologist,"Biro Psikologi Behaviour Intervention Centre 2 (BIC 2), Kawasan Rumah Singgah Graha Azzahra, Jl. Rindang No.16 B, Tengkerang Selatan, Bukit Raya, Pekanbaru City, Riau 28288, Indonesia",tidak diketahui,+62 812-7645-2600,5,5.0,"101,4658518","0,4955778",Riau
Biro Psikologi,Psychologist,"Biro Psikologi, Jl. Sepakat No.15, Labuh Baru Barat, Payung Sekaki, Pekanbaru City, Riau 28292, Indonesia",tidak diketahui,+62 812-7577-7617,5,4.0,"101,4116361","0,5150036",Riau
Praktek Psikolog Positive Mind Psychology Consulting,Psychologist,"Praktek Psikolog Positive Mind Psychology Consulting, Perum Utama Regency, Jl. Tengku Bey II Blok A 4, Simpang Tiga, Kec. Bukit Raya, Kota Pekanbaru, Riau 28282, Indonesia",tidak diketahui,+62 852-8017-9201,5,5.0,"101,4593698","0,4575275",Riau
"Nurhidayati,M.Psi.,Psikolog",Psychologist,"Nurhidayati,M.Psi.,Psikolog, Jl. Raya Pekanbaru - Bangkinang, Sungai Pinang, Kec. Tambang, Kabupaten Kampar, Riau 28458, Indonesia",tidak diketahui,+62 812-6714-1182,5,2.0,"101,2511181","0,3917467",Riau
Biro Psikologi,Psychiatrist,"Biro Psikologi, JL. Harapan Raya, No. 256 A, Tengkerang Tim., Kec. Tenayan Raya, Kota Pekanbaru, Riau 28131, Indonesia",tidak diketahui,+62 813-6529-1181,5,1.0,"101,4906907","0,4946361",Riau
KLC PSYCHOLOGY,Psychologist,"KLC PSYCHOLOGY, Jl. Sekuntum Raya No.33, Delima, Kec. Tampan, Kota Pekanbaru, Riau 28292, Indonesia",/url?q=https://klc-edp.com/layanan-psikologi/&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gI_AYoEQ&usg=AOvVaw1YIVIn_EU-nZyjZvVBjfD6,+62 852-2093-7799,5,3.0,"101,4029845","0,4897926",Riau
Praktek Psikiater,Mental health clinic,"FCHW+V2H Praktek Psikiater, Jl. Arifin Ahmad, Tengkerang Tengah, Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28288, Indonesia",tidak diketahui,+62 878-2235-87255,5,2.0,"101,4451151","0,4796811",Riau
Kiddo's Clinic,Mental health clinic,"Kiddo's Clinic, Jl. Kulim No.88, Tampan, Payung Sekaki, Pekanbaru City, Riau 28291, Indonesia",tidak diketahui,+62 811-7607-117,5,8.0,"101,4292977","0,5389224",Riau
Biro psikologi Ria Alfarina,Psychologist,"Biro psikologi Ria Alfarina, Empang Baru, Kec. Lubuk Dalam, Kabupaten Siak, Riau 28671, Indonesia",tidak diketahui,+62 852-6557-4417,5,1.0,"101,8352715","0,5668604",Riau
YOGAATMA CONSULTING,Psychopedagogy clinic,"YOGAATMA CONSULTING, Jl. Hangtuah No.144 D, Suka Mulia, Sail, Pekanbaru City, Riau 28112, Indonesia",tidak diketahui,+62 812-6808-4530,5,2.0,"101,4743792","0,5242003",Riau
Psiko-Power Psikolog,Psychologist,"Psiko-Power Psikolog, No. 11 F, Gg. Kartini 1, Sumahilang, Kec. Pekanbaru Kota, Kota Pekanbaru, Riau 28156, Indonesia",tidak diketahui,+62 822-4523-4569,2,4.0,"101,4486508","0,5208065",Riau
"Praktek Psikologi “ Sri Rahmadhani ,M.Psi.,Psikolog”",Psychologist,"Praktek Psikologi “ Sri Rahmadhani ,M.Psi.,Psikolog”, Jl. Kereta Api ujung No.7.D, Tengkerang Tengah, Kec. Marpoyan Damai, Kota Pekanbaru, Riau, Indonesia",/url?q=https://instagram.com/humairasolution%3Futm_medium%3Dcopy_link&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gIzQ0oEQ&usg=AOvVaw1ip_ofaLCm0-FmhGv525ev,+62 822-1845-5888,5,19.0,"101,4531404","0,4926423",Riau
nil,Psychologist,"3JPW+3VQ nil, Jalan Datuk Raja Hitam, Tlk. Merbau, Kubu, Kabupaten Rokan Hilir, Riau 28991, Indonesia",tidak diketahui,tidak diketahui,3,1.0,"100,6472366","2,0852068",Riau
Tutup,Psychologist,"Tutup, Jl. Terentang Jl. Fajar Ujung No.3, Labuh Baru Barat, Payung Sekaki, Pekanbaru City, Riau 28291, Indonesia",tidak diketahui,tidak diketahui,5,5.0,"101,4038412","0,5109751",Riau
"Biro Konsultasi & Pelayanan Psikologis ""HUMANITY""",Psychologist,"Biro Konsultasi & Pelayanan Psikologis ""HUMANITY"", Jl. Dr. Wahidin, Besusu Bar., Kec. Palu Bar., Kota Palu, Sulawesi Tengah 94111, Indonesia",tidak diketahui,+62 852-3200-9871,5.0,1.0,119.8665449,-0.8968889,Sulawesi Barat
Mitra Psikologi,Psychologist,"XGX2+8CV Mitra Psikologi, Jl. Sorumba, Bonggoeya, Kec. Wua-Wua, Kota Kendari, Sulawesi Tenggara 93117, Indonesia",tidak diketahui,+62 852-2909-5583,4.8,6.0,122.5010574,-4.0016472,Sulawesi Barat
Swarahati Consulting,Psychologist,"Swarahati Consulting, Jl. Bunga Seroja Lorong Bonsai No.27, Lahundape, Kec. Kendari Bar., Kota Kendari, Sulawesi Tenggara 93121, Indonesia",tidak diketahui,+62 813-9398-2764,5.0,51.0,122.5291859,-3.9660206,Sulawesi Barat
Yayasan Praktek Psikolog Indonesia Cabang Makassar,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Makassar, Gedung Confie Indonesia - Makassar, Blk. D No.10, Karampuang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231, Indonesia",http://www.praktekpsikolog.com/,+62 812-1345-8601,4.9,16.0,119.4529134,-5.1485246,Sulawesi Barat
"Praktik Psikologi Widia Julianti Siddik, M.Psi, Psikolog",Psychologist,"Praktik Psikologi Widia Julianti Siddik, M.Psi, Psikolog, Jl. A. Mappaoddang. H2 Lama, Kota Makassar, Sulawesi Selatan 90223, Indonesia",https://widiapsi.carrd.co/,+62 812-5388-3789,5.0,86.0,119.4150194,-5.1743026,Sulawesi Barat
Klinik Psikologi Wangi Embun,Mental health clinic,"3V7R+MPX Klinik Psikologi Wangi Embun, Kalukubula, Sigi Biromaru, Sigi Regency, Central Sulawesi, Indonesia",tidak diketahui,+62 821-9688-3080,5.0,5.0,119.8918594,-0.9357625,Sulawesi Barat
Spirit Psikologi Manado,Psychologist,"Spirit Psikologi Manado, Jl. Sam Ratulangi, Wenang Utara, Kec. Wenang, Kota Manado, Sulawesi Utara, Indonesia",tidak diketahui,+62 812-4427-304,5.0,35.0,124.8386761,1.4903864,Sulawesi Barat
Layanan Psikologi Makassar | Cognito,Psychologist,"Layanan Psikologi Makassar | Cognito, Bumi Permata Hijau, Jl. Bumi Raya Komp. (BPH) No.18 Blok B3, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221, Indonesia",https://cognitoindonesia.wixsite.com/cognito,+62 852-5597-2392,5.0,63.0,119.441484,-5.184869,Sulawesi Barat
Praktek Psikiater dr. Lili Tunggal Sp.KJ,Psychiatrist,"Praktek Psikiater dr. Lili Tunggal Sp.KJ, Jl. DR. Ratulangi No.180, Parang, Kec. Mamajang, Kota Makassar, Sulawesi Selatan, Indonesia",tidak diketahui,+62 852-4444-2630,5.0,106.0,119.417972,-5.1632359,Sulawesi Barat
Psikologi Sinergi,Psychologist,"Psikologi Sinergi, Jl. Balai Kota Timur No.1, Tanamodindi, Mantikulore, Palu City, Central Sulawesi 94117, Indonesia",https://www.facebook.com/konsultanpsikologi33,+62 852-3061-8521,4.5,4.0,119.8919429,-0.8980122,Sulawesi Barat
LEMBAGA PSIKOLOGI EXCELLENT,Psychologist,"LEMBAGA PSIKOLOGI EXCELLENT, Jalan A.P Pettarani Kompleks Ruko Bisnis Centre 3, Blk. C - D No.15, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90222, Indonesia",tidak diketahui,+62 411 433666,4.8,19.0,119.438163,-5.1491414,Sulawesi Barat
Biro Psikologi Bonafide,Psychologist,"Biro Psikologi Bonafide, Jl. Pongtiku, Kamali Pentalluan, Makale, Tana Toraja Regency, South Sulawesi 91811, Indonesia",tidak diketahui,+62 877-7456-1000,5.0,1.0,119.8556867,-3.0873233,Sulawesi Barat
Rumah Berbagi,Mental health clinic,"Rumah Berbagi, Jl. Basuki Rahmat, Birobuli Utara, Kec. Palu Sel., Kota Palu, Sulawesi Tengah 94236, Indonesia",tidak diketahui,+62 851-5639-0720,5.0,1.0,119.8881877,-0.9208024,Sulawesi Barat
Lembaga Psikologi Progres,Psychologist,"RCJR+CJW Lembaga Psikologi Progres, Jl. Mapala Raya, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222, Indonesia",https://www.instagram.com/psikologiprogres/,+62 811-4111-812,5.0,13.0,119.4415687,-5.1688945,Sulawesi Barat
Master Psikologi Makassar,Psychologist,"Master Psikologi Makassar, Jalan Perintis Kemerdekaan VIII No.L14, Tamalanrea Jaya, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245, Indonesia",http://biromasterpsikologi.blogspot.com/,+62 821-8708-9343,5.0,7.0,119.497091,-5.143289,Sulawesi Barat
"Praktik Psikologi Widia Julianti Siddik, M.Psi, Psikolog",Psychologist,"Praktik Psikologi Widia Julianti Siddik, M.Psi, Psikolog, Jl. A. Mappaoddang. H2 Lama, Kota Makassar, Sulawesi Selatan 90223, Indonesia",https://widiapsi.carrd.co/,+62 812-5388-3789,5.0,86.0,119.4150194,-5.1743026,Sulawesi Selatan
Yayasan Praktek Psikolog Indonesia Cabang Makassar,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Makassar, Gedung Confie Indonesia - Makassar, Blk. D No.10, Karampuang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231, Indonesia",http://www.praktekpsikolog.com/,+62 812-1345-8601,4.9,16.0,119.4529134,-5.1485246,Sulawesi Selatan
Layanan Psikologi Makassar | Cognito,Psychologist,"Layanan Psikologi Makassar | Cognito, Bumi Permata Hijau, Jl. Bumi Raya Komp. (BPH) No.18 Blok B3, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221, Indonesia",https://cognitoindonesia.wixsite.com/cognito,+62 852-5597-2392,5.0,63.0,119.441484,-5.184869,Sulawesi Selatan
PSIKOMORFOSA Lembaga Layanan Psikologi,Psychologist,"PSIKOMORFOSA Lembaga Layanan Psikologi, Jalan Kompleks Agraria Blok Q2 A, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222, Indonesia",tidak diketahui,+62 822-9231-8587,4.8,31.0,119.4480497,-5.1753363,Sulawesi Selatan
LEMBAGA PSIKOLOGI EXCELLENT,Psychologist,"LEMBAGA PSIKOLOGI EXCELLENT, Jalan A.P Pettarani Kompleks Ruko Bisnis Centre 3, Blk. C - D No.15, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90222, Indonesia",tidak diketahui,+62 411 433666,4.8,19.0,119.438163,-5.1491414,Sulawesi Selatan
Praktek Psikiater dr. Lili Tunggal Sp.KJ,Psychiatrist,"Praktek Psikiater dr. Lili Tunggal Sp.KJ, Jl. DR. Ratulangi No.180, Parang, Kec. Mamajang, Kota Makassar, Sulawesi Selatan, Indonesia",tidak diketahui,+62 852-4444-2630,5.0,106.0,119.417972,-5.1632359,Sulawesi Selatan
Layanan Psikologi Bermakna,Psychologist,"Layanan Psikologi Bermakna, Jl. Delta Mas II Blok A4, Batua, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90233, Indonesia",http://wa.me/089510696112,+62 895-1069-69112,5.0,21.0,119.4623273,-5.1611861,Sulawesi Selatan
Lembaga Psikologi Progres,Psychologist,"RCJR+CJW Lembaga Psikologi Progres, Jl. Mapala Raya, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222, Indonesia",https://www.instagram.com/psikologiprogres/,+62 811-4111-812,5.0,13.0,119.4415687,-5.1688945,Sulawesi Selatan
Tes Stifin Makassar Gowa Samata (potensi bakat karakter GENETIK ),Psychologist,"Tes Stifin Makassar Gowa Samata (potensi bakat karakter GENETIK ), perum bumi zarinda, blok AO no.19, Samata, Kec. Pattallassang, Kabupaten Gowa, Sulawesi Selatan 92118, Indonesia",tidak diketahui,+62 882-4208-5807,4.2,5.0,119.5205601,-5.2052924,Sulawesi Selatan
Wiyata Psychology Center,Mental health clinic,"Wiyata Psychology Center, Jl. Banta Bantaeng Lrg. 3 No.8, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi, Indonesia",tidak diketahui,+62 851-8689-2112,5.0,11.0,119.4247539,-5.1611741,Sulawesi Selatan
LPPT Widya Prasthya,Psychologist,"LPPT Widya Prasthya, Jl. RSI Faisal II Perum Griya Modern No.7, Kel, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222, Indonesia",tidak diketahui,+62 811-4003-225,5.0,9.0,119.4340951,-5.165332,Sulawesi Selatan
Daya Potensia Indonesia,Psychologist,"Daya Potensia Indonesia, Jl. Raya Pendidikan No.9 Blok G1, Tidung, Rappocini, Makassar City, South Sulawesi 90222, Indonesia",tidak diketahui,+62 811-430-253,5.0,16.0,119.4408763,-5.1710717,Sulawesi Selatan
Psikiater andi hema,Mental health service,"Psikiater andi hema, Jl. DR. Ratulangi No.93, Labuang Baji, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90132, Indonesia",tidak diketahui,tidak diketahui,5.0,2.0,119.417671,-5.1615933,Sulawesi Selatan
Master Psikologi Makassar,Psychologist,"Master Psikologi Makassar, Jalan Perintis Kemerdekaan VIII No.L14, Tamalanrea Jaya, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245, Indonesia",http://biromasterpsikologi.blogspot.com/,+62 821-8708-9343,5.0,7.0,119.497091,-5.143289,Sulawesi Selatan
Rumah terapi kecemasan,Mental health clinic,"Rumah terapi kecemasan, Jl. Taman Sudiang Indah No.4, Pai, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90242, Indonesia",tidak diketahui,+62 839-9811-180,5.0,5.0,119.5198954,-5.0862276,Sulawesi Selatan
Pusat Layanan Psikologi Fakultas Psikologi UNM,Psychologist,"Pusat Layanan Psikologi Fakultas Psikologi UNM, Gedung BB, Kampus Timur Jl. A. P. Pettarani Lt. 3, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222, Indonesia",tidak diketahui,+62 811-412-994,5.0,1.0,119.4357655,-5.1684899,Sulawesi Selatan
Klinik Praktek Psikiater Fitrah,Mental health clinic,"Klinik Praktek Psikiater Fitrah, Jl. Monginsidi No.25, Maricaya Baru, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90141, Indonesia",tidak diketahui,+62 821-8704-0608,4.3,4.0,119.4215474,-5.1484709,Sulawesi Selatan
Nasa,Psychiatrist,"3QC7+94Q Nasa, Btn wesabbe,kampung baru,kel.batu lappa,kec. watang pulu, kab.sidap, Batu Lappa, Kec. Watang Pulu, Pangkajene sidenreng, Sulawesi Selatan 91661, Indonesia",tidak diketahui,+62 823-9430-2456,5.0,2.0,119.762871,-3.929038,Sulawesi Selatan
HYPNO CARE CENTER,Mental health clinic,"HYPNO CARE CENTER, Jl. Taman Sudiang Indah No.6, Pai, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 99242, Indonesia",tidak diketahui,+62 853-9981-1180,3.3,3.0,119.5245603,-5.0896126,Sulawesi Selatan
Klinik Pratama (Rawat Jalan) NUHRINTAMA,Psychologist,"Klinik Pratama (Rawat Jalan) NUHRINTAMA, Jl. Pallantikang Lorong 1 Blk. B No.2, Kalegowa, Somba Opu, Gowa Regency, South Sulawesi 92114, Indonesia",http://linktr.ee/KlinikNuhrintama,+62 852-1414-8866,5.0,506.0,119.4479787,-5.1946311,Sulawesi Selatan
"Praktek Umum Dr. Sonny Tunggal, dr. Lili Tunggal Sp.KJ Dan Apotik Prima Husada",Psychiatrist,"Praktek Umum Dr. Sonny Tunggal, dr. Lili Tunggal Sp.KJ Dan Apotik Prima Husada, Jl. DR. Ratulangi No.180, Bonto Biraeng, Mamajang, Makassar City, South Sulawesi 90125, Indonesia",tidak diketahui,+62 852-4444-2630,4.8,45.0,119.4180442,-5.1631932,Sulawesi Selatan
Biro Psikologi Bonafide,Psychologist,"Biro Psikologi Bonafide, Jl. Pongtiku, Kamali Pentalluan, Makale, Tana Toraja Regency, South Sulawesi 91811, Indonesia",tidak diketahui,+62 877-7456-1000,5.0,1.0,119.8556867,-3.0873233,Sulawesi Selatan
Klinik Psikiater Insan Sabir,Mental health clinic,"Klinik Psikiater Insan Sabir, Jl. Anuang No.28, Maricaya, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90142, Indonesia",tidak diketahui,tidak diketahui,5.0,1.0,119.4234145,-5.149944,Sulawesi Selatan
Hariyanti Rumah Hipnoterapi Pinrang,Mental health clinic,"Hariyanti Rumah Hipnoterapi Pinrang, Jl. G. Lompo Battang, Temmassarangnge, Kec. Paleteang, Kabupaten Pinrang, Sulawesi Selatan 91215, Indonesia",tidak diketahui,+62 823-5174-8985,5.0,5.0,119.6483305,-3.771069,Sulawesi Selatan
Equalita Konsultan,Psychologist,"RCHQ+6W2 Equalita Konsultan, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222, Indonesia",tidak diketahui,+62 853-4377-3884,5.0,1.0,119.4397797,-5.1719948,Sulawesi Selatan
Klinik Avicena,Mental health clinic,"Klinik Avicena, Jl. Tentara Pelajar No.151-153, Malimongan Tua, Wajo, Makassar City, South Sulawesi 90165, Indonesia",tidak diketahui,+62 411 3631740,2.8,16.0,119.415743,-5.122545,Sulawesi Selatan
Yayasan Halo Jiwa Indonesia,Mental health clinic,"CJG3+J7Q Yayasan Halo Jiwa Indonesia, Mandalle, Kec. Mandalle, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90655, Indonesia",tidak diketahui,+62 823-4569-4746,5.0,1.0,119.6031875,-4.5734375,Sulawesi Selatan
Praktek Psikiater Jiwa,Psychotherapist,"Praktek Psikiater Jiwa, Jl. Jenderal Sudirman No.63, Takkalala, Kec. Wara Sel., Kota Palopo, Sulawesi Selatan 91922, Indonesia",tidak diketahui,+62 812-4320-7142,5.0,2.0,120.2111487,-3.0242968,Sulawesi Selatan
